accuracy,loss,val_accuracy,val_loss
0.0,,0.0,
0.0,,0.0,
0.0,,0.0,
0.0,,0.0,
0.0,,0.0,
0.0,,0.0,
0.0,,0.0,
0.0,,0.0,
0.0,,0.0,
0.0,,0.0,
0.0,,0.0,
