binary_output_accuracy,binary_output_loss,depth_output_loss,depth_output_mae,intensity_output_loss,intensity_output_mae,loss,magnitude_output_loss,magnitude_output_mae,val_binary_output_accuracy,val_binary_output_loss,val_depth_output_loss,val_depth_output_mae,val_intensity_output_loss,val_intensity_output_mae,val_loss,val_magnitude_output_loss,val_magnitude_output_mae
1.0,8.857753527991008e-06,642.6434326171875,15.860199928283691,1.211860179901123,0.8714538812637329,644.971923828125,0.8790395855903625,0.7396073341369629,1.0,1.8701683075050823e-05,706.4578247070312,16.239805221557617,0.9659705758094788,0.8382371068000793,708.2343139648438,0.893388032913208,0.7278901934623718
1.0,1.5417250324389897e-05,647.5541381835938,15.868417739868164,1.207744836807251,0.8731200098991394,649.883544921875,0.8619516491889954,0.7312673330307007,1.0,4.9870948714669794e-05,859.7916870117188,16.59091567993164,1.152098298072815,0.8613674640655518,861.78759765625,1.758390188217163,1.1251717805862427
1.0,1.9516332031344064e-05,641.5645141601562,15.863524436950684,1.181969404220581,0.8657944202423096,643.7747802734375,0.8149061799049377,0.7116266489028931,1.0,3.1642871363146696e-06,826.9317016601562,16.13532066345215,1.7175384759902954,1.0704880952835083,831.0052490234375,2.997551918029785,1.578931212425232
1.0,7.016185918473639e-06,639.3333129882812,15.813995361328125,1.169686198234558,0.8613681793212891,641.5164794921875,0.7839124202728271,0.6994372606277466,1.0,1.633911051612813e-05,852.4085693359375,16.42285919189453,1.4474133253097534,0.9445276856422424,855.7747192382812,2.5620861053466797,1.4355525970458984
1.0,1.1388321581762284e-05,640.5972290039062,15.824618339538574,1.1580301523208618,0.857544481754303,642.7313232421875,0.776793360710144,0.6953336596488953,1.0,1.0431234613861307e-06,832.3790283203125,16.2019100189209,1.054043173789978,0.8508496284484863,834.3312377929688,1.6505292654037476,1.0815465450286865
1.0,2.1196694433456287e-05,636.8400268554688,15.790989875793457,1.1692314147949219,0.8611656427383423,638.9845581054688,0.7554484605789185,0.6843569874763489,1.0,1.633191823202651e-05,809.0409545898438,15.9324951171875,1.5407118797302246,0.9821059107780457,812.16357421875,2.170198678970337,1.293554425239563
1.0,9.41061443882063e-06,635.563232421875,15.801794052124023,1.1630972623825073,0.861152172088623,637.6734619140625,0.7377553582191467,0.6781748533248901,1.0,4.065753273607697e-06,853.0935668945312,16.461214065551758,1.217681646347046,0.8596818447113037,855.5211791992188,1.8642133474349976,1.1754472255706787
1.0,2.7576938009588048e-05,633.583251953125,15.756596565246582,1.150219440460205,0.8573921322822571,635.6586303710938,0.7059053182601929,0.6619168519973755,1.0,1.1418542271712795e-05,849.3634643554688,16.415124893188477,1.1241320371627808,0.8487456440925598,850.9049682617188,1.1774996519088745,0.8690935373306274
1.0,4.0220424125436693e-05,624.2452392578125,15.680985450744629,1.155967354774475,0.862690269947052,626.2923583984375,0.7052561640739441,0.6610656380653381,1.0,1.0105641194968484e-06,803.2462158203125,15.916452407836914,1.1471996307373047,0.8637704849243164,804.9212646484375,1.0899999141693115,0.8237646222114563
1.0,1.3617515833175275e-05,628.6246337890625,15.720152854919434,1.1483100652694702,0.8559955358505249,630.6986694335938,0.6801494359970093,0.6490475535392761,1.0,4.8619508419278645e-09,703.5939331054688,16.84796714782715,0.9657484889030457,0.8220760226249695,704.9292602539062,0.6021485924720764,0.5822047591209412
1.0,1.9331419025547802e-05,621.1013793945312,15.674590110778809,1.1580654382705688,0.8614186644554138,623.100830078125,0.658614456653595,0.6361997127532959,1.0,1.246897954843007e-05,842.9995727539062,16.695388793945312,1.2035661935806274,0.8522880673408508,844.6879272460938,1.128604531288147,0.8441275954246521
1.0,4.764688856084831e-05,621.6259765625,15.63039779663086,1.1491806507110596,0.8595042824745178,623.6076049804688,0.6591393947601318,0.639041543006897,1.0,1.3006786502955947e-05,853.5240478515625,16.942476272583008,1.0108587741851807,0.8276904821395874,854.2662963867188,0.7991661429405212,0.6792651414871216
