binary_output_accuracy,binary_output_loss,depth_output_loss,depth_output_mae,intensity_output_loss,intensity_output_mae,loss,magnitude_output_loss,magnitude_output_mae,val_binary_output_accuracy,val_binary_output_loss,val_depth_output_loss,val_depth_output_mae,val_intensity_output_loss,val_intensity_output_mae,val_loss,val_magnitude_output_loss,val_magnitude_output_mae
1.0,7.917370794530143e-07,646.8136596679688,15.97172737121582,1.149441123008728,0.8549984693527222,648.726806640625,0.7640501856803894,0.6855526566505432,1.0,1.5109641537947027e-07,752.3634033203125,15.712714195251465,1.6176397800445557,1.0381613969802856,756.1030883789062,0.6267748475074768,0.6232283115386963
1.0,6.179148499541043e-07,648.4751586914062,15.990177154541016,1.1426221132278442,0.8540235161781311,650.384033203125,0.7662067413330078,0.6913806796073914,1.0,7.387547640291814e-08,710.8745727539062,15.871238708496094,0.9562663435935974,0.8317962884902954,713.916015625,0.6982276439666748,0.635037899017334
1.0,8.514990099683928e-07,644.6299438476562,15.961180686950684,1.145315408706665,0.8551740050315857,646.54052734375,0.7650734782218933,0.6893097162246704,1.0,2.715143443410284e-09,699.6765747070312,16.250398635864258,4.180304050445557,1.7972744703292847,709.7177124023438,4.5214524269104,1.9982883930206299
1.0,3.1936951927491464e-07,643.894775390625,15.922765731811523,1.151498794555664,0.8569186925888062,645.8187255859375,0.7729412913322449,0.6908508539199829,1.0,3.64750150083637e-08,721.8452758789062,15.807554244995117,1.0200809240341187,0.8296474814414978,724.97509765625,0.6787198781967163,0.6315497159957886
1.0,2.1850350151453313e-07,642.85498046875,15.94765567779541,1.171259880065918,0.8639605045318604,644.8226318359375,0.7962700128555298,0.7029115557670593,1.0,6.794583118363562e-09,713.8890380859375,15.984854698181152,1.3673151731491089,0.9649301767349243,717.2106323242188,0.5655533075332642,0.6093905568122864
1.0,7.528234959863767e-07,640.8712768554688,15.973589897155762,1.1760854721069336,0.8685531616210938,642.8302001953125,0.7830731272697449,0.6998212337493896,1.0,1.8002849211384842e-09,700.7589721679688,16.379928588867188,1.0338612794876099,0.8273575901985168,703.7239379882812,0.5879843831062317,0.5872159004211426
1.0,3.821893415079103e-07,636.1651000976562,15.89023494720459,1.181065320968628,0.8671888113021851,638.1441650390625,0.797834038734436,0.7027197480201721,1.0,1.095211121793227e-08,717.0656127929688,15.963512420654297,0.9799179434776306,0.8312932252883911,720.2981567382812,0.8537024855613708,0.7136562466621399
1.0,9.423145570508495e-07,632.1243286132812,15.896653175354004,1.1861191987991333,0.8728280067443848,634.1165161132812,0.8059691190719604,0.7071079611778259,1.0,6.519746165167817e-08,787.4496459960938,15.928077697753906,3.0915939807891846,1.483505368232727,793.55810546875,1.4868650436401367,1.0616511106491089
1.0,5.022212121730263e-07,628.4708251953125,15.861296653747559,1.1946542263031006,0.8750991821289062,630.4849853515625,0.8192348480224609,0.7106928825378418,1.0,5.232858768522419e-08,747.175048828125,15.798983573913574,0.9857340455055237,0.8274679183959961,750.4815673828125,0.898414134979248,0.7394068837165833
1.0,4.630180228559766e-06,617.371337890625,15.715920448303223,1.1761672496795654,0.8660549521446228,619.3211669921875,0.773296058177948,0.6888589262962341,1.0,7.076560137875276e-08,747.2373657226562,16.09334945678711,1.272029161453247,0.9180436134338379,750.54150390625,0.5981917977333069,0.6215273141860962
1.0,2.863033387257019e-06,609.244384765625,15.731292724609375,1.177985429763794,0.8647974729537964,611.2279663085938,0.80573570728302,0.7046806216239929,1.0,1.64474585062635e-08,898.9292602539062,22.327329635620117,1.7391856908798218,1.0317790508270264,902.2073974609375,0.9370061755180359,0.7477095127105713
1.0,6.903489975229604e-07,602.7835083007812,15.576701164245605,1.1875807046890259,0.8656083345413208,604.7655029296875,0.7945168018341064,0.7006920576095581,1.0,7.477473218386876e-08,736.9821166992188,16.491592407226562,1.0247414112091064,0.828048050403595,740.0339965820312,0.6400206685066223,0.6199814677238464
