binary_output_accuracy,binary_output_loss,depth_output_loss,depth_output_mae,intensity_output_loss,intensity_output_mae,loss,magnitude_output_loss,magnitude_output_mae,val_binary_output_accuracy,val_binary_output_loss,val_depth_output_loss,val_depth_output_mae,val_intensity_output_loss,val_intensity_output_mae,val_loss,val_magnitude_output_loss,val_magnitude_output_mae
0.9985749125480652,0.011613325215876102,695.2096557617188,16.390714645385742,2.1404757499694824,1.1226989030838013,699.8564453125,2.4950664043426514,1.1666120290756226,1.0,5.534706133403233e-07,712.4553833007812,15.723240852355957,0.9804926514625549,0.8469296097755432,716.5642700195312,1.6965829133987427,1.0988168716430664
1.0,2.2559832359547727e-05,667.28271484375,16.181955337524414,1.4411506652832031,0.9537442922592163,670.049560546875,1.325584888458252,0.9164268374443054,1.0,3.4672517301714834e-08,755.0714721679688,15.559764862060547,0.9701276421546936,0.8379665017127991,758.7266845703125,1.161421537399292,0.858666718006134
1.0,7.508440376113867e-06,662.7052612304688,16.11910057067871,1.381081223487854,0.9270344376564026,665.3549194335938,1.268168330192566,0.8931819200515747,1.0,7.490960629574772e-10,714.0665283203125,15.714837074279785,0.9685258865356445,0.8407648801803589,717.4229736328125,0.9503905177116394,0.7571232318878174
1.0,7.0132664404809475e-06,660.3359375,16.10977554321289,1.3704992532730103,0.9228691458702087,662.9021606445312,1.1956785917282104,0.8631961345672607,1.0,8.842111931528507e-09,743.739013671875,15.561279296875,1.1432558298110962,0.8616685271263123,748.2008056640625,1.8243778944015503,1.1494470834732056
1.0,2.642016625031829e-06,655.61328125,16.088815689086914,1.2995496988296509,0.9085002541542053,658.0408935546875,1.1282517910003662,0.8420252203941345,1.0,3.939435930244706e-11,695.8494262695312,16.32259750366211,0.9838038682937622,0.8493701219558716,698.7194213867188,0.5503543019294739,0.5741854310035706
1.0,2.4892085548344767e-06,655.224609375,16.089923858642578,1.2866387367248535,0.900506317615509,657.5972290039062,1.0859172344207764,0.8227836489677429,1.0,7.541973739055765e-15,723.7179565429688,18.811687469482422,1.3420007228851318,0.9645021557807922,727.2277221679688,1.0532444715499878,0.881671667098999
1.0,1.9420358512434177e-06,658.7235107421875,16.069271087646484,1.251387119293213,0.8926228284835815,660.9989013671875,1.024168848991394,0.7981522679328918,1.0,8.146127522534741e-11,721.0587158203125,15.649393081665039,1.019673466682434,0.8547214269638062,724.671875,1.140699028968811,0.848158061504364
1.0,1.3210008091846248e-06,658.9125366210938,16.051067352294922,1.2355728149414062,0.8867068290710449,661.1854858398438,1.0372356176376343,0.801293134689331,1.0,1.3704816170800882e-09,714.326171875,15.7494535446167,3.364192008972168,1.5620616674423218,721.6572875976562,2.5319080352783203,1.449112892150879
1.0,1.6023470834625186e-06,653.7028198242188,15.970779418945312,1.1916650533676147,0.8725056052207947,655.8158569335938,0.9212366342544556,0.7558103799819946,1.0,3.134250537562221e-17,705.1166381835938,17.80263328552246,1.014076828956604,0.8271977305412292,707.868896484375,0.5222294330596924,0.5716366171836853
1.0,3.2161614171855035e-07,650.539794921875,15.955316543579102,1.2069811820983887,0.8760806322097778,652.666015625,0.9187857508659363,0.7540913224220276,1.0,9.909992271239787e-11,717.7213134765625,15.760196685791016,1.0211412906646729,0.8581103682518005,721.2009887695312,1.0557398796081543,0.8062067031860352
