binary_output_accuracy,binary_output_loss,loss,magnitude_output_loss,magnitude_output_mae,val_binary_output_accuracy,val_binary_output_loss,val_loss,val_magnitude_output_loss,val_magnitude_output_mae
0.9648221135139465,0.1130552589893341,2.1993467807769775,2.07612681388855,1.0744335651397705,1.0,0.006326579488813877,2.257697820663452,2.2490720748901367,1.3151878118515015
1.0,0.003023149911314249,0.837497889995575,0.832341730594635,0.7191958427429199,1.0,0.00022530120622832328,1.458770990371704,1.4559026956558228,0.9929757714271545
1.0,0.0006466396152973175,0.7480621337890625,0.7462169528007507,0.6786984801292419,1.0,5.935951412538998e-05,1.4459866285324097,1.4437315464019775,0.9897871613502502
1.0,0.0004165568680036813,0.7288960814476013,0.727649450302124,0.671798586845398,1.0,6.598827167181298e-05,1.251436710357666,1.248866081237793,0.8979501128196716
1.0,0.00022941867064218968,0.7085078358650208,0.706978440284729,0.6594277024269104,1.0,2.1939431462669745e-05,1.1716293096542358,1.1693165302276611,0.8621585965156555
1.0,0.0002122159639839083,0.7018325924873352,0.6991369128227234,0.6576026082038879,1.0,2.169268009311054e-05,1.5837528705596924,1.5816905498504639,1.0514405965805054
1.0,0.0001617630769032985,0.6927586197853088,0.6907249093055725,0.6538154482841492,1.0,2.226001197414007e-05,1.407633900642395,1.4057557582855225,0.9739156365394592
1.0,0.00013961402873974293,0.681565523147583,0.6786394715309143,0.6471328139305115,1.0,7.235948487505084e-06,1.7022961378097534,1.700143814086914,1.101481556892395
1.0,0.00013893972209189087,0.669309139251709,0.6668092012405396,0.6407163143157959,1.0,1.4387462215381674e-05,2.062626361846924,2.060959577560425,1.2511811256408691
1.0,0.000154618508531712,0.6677064895629883,0.6642100811004639,0.6441965103149414,1.0,4.665221240429673e-06,1.580944299697876,1.579858660697937,1.0540627241134644
1.0,0.00016149577277246863,0.6594840884208679,0.6570731401443481,0.637182354927063,1.0,2.8654001653194427e-05,1.7380287647247314,1.737550973892212,1.1178743839263916
1.0,0.00016197290096897632,0.6648517847061157,0.6629761457443237,0.6385451555252075,1.0,2.3312325083679752e-06,1.35366690158844,1.3526642322540283,0.9506582617759705
1.0,0.00014302224735729396,0.6586077213287354,0.6565884947776794,0.6356346011161804,1.0,4.7567782530677505e-06,2.2487545013427734,2.2479636669158936,1.3206276893615723
1.0,0.00011388459824956954,0.6445748209953308,0.6422781944274902,0.6310932040214539,1.0,8.695573342265561e-06,1.972105860710144,1.971641182899475,1.2161232233047485
1.0,0.0001577800721861422,0.6510690450668335,0.648734450340271,0.6321921944618225,1.0,6.423075774364406e-06,1.7450321912765503,1.7432851791381836,1.1226145029067993
