binary_output_accuracy,binary_output_loss,depth_output_loss,depth_output_mae,intensity_output_loss,intensity_output_mae,loss,magnitude_output_loss,magnitude_output_mae,val_binary_output_accuracy,val_binary_output_loss,val_depth_output_loss,val_depth_output_mae,val_intensity_output_loss,val_intensity_output_mae,val_loss,val_magnitude_output_loss,val_magnitude_output_mae
0.9991856813430786,0.010727880522608757,692.3732299804688,16.379671096801758,2.263648509979248,1.1411489248275757,697.5809936523438,2.933448553085327,1.2439613342285156,1.0,1.424016602413758e-07,710.2678833007812,15.798397064208984,0.9621220231056213,0.841070830821991,713.8904418945312,1.234294056892395,0.8941292762756348
1.0,2.597568709461484e-05,666.520751953125,16.126924514770508,1.5482457876205444,0.9850387573242188,669.510986328125,1.441702127456665,0.9583100080490112,1.0,3.092051059638834e-08,717.6913452148438,15.716348648071289,0.9801656603813171,0.8485451340675354,721.5784301757812,1.4614307880401611,0.9967951774597168
1.0,1.2916001651319675e-05,665.2183227539062,16.157142639160156,1.4683140516281128,0.9581084847450256,667.9829711914062,1.2966245412826538,0.9065858125686646,1.0,4.7231998223651317e-07,706.3927612304688,15.907306671142578,2.960275888442993,1.424183964729309,713.72900390625,2.9708878993988037,1.579688310623169
1.0,2.2870447082823375e-06,660.3512573242188,16.078954696655273,1.3739486932754517,0.9288176894187927,662.9159545898438,1.1904653310775757,0.8584161400794983,1.0,6.16227568972505e-10,698.36279296875,16.183820724487305,1.0153850317001343,0.824052631855011,701.7156372070312,0.9641991257667542,0.8407765030860901
1.0,1.8054867041428224e-06,658.0103149414062,16.095590591430664,1.3425463438034058,0.9181676506996155,660.4871826171875,1.1344597339630127,0.8441352844238281,1.0,4.632426442441329e-09,753.7614135742188,15.60176944732666,4.159198760986328,1.7937735319137573,760.4910278320312,1.0527210235595703,0.8809547424316406
1.0,1.4826690630798112e-06,659.1052856445312,16.043731689453125,1.2816489934921265,0.9020367860794067,661.4367065429688,1.0497710704803467,0.8059390783309937,1.0,7.1156822656348595e-09,731.5454711914062,15.646028518676758,1.0065308809280396,0.8212704062461853,734.5751953125,0.5485467314720154,0.5736463069915771
1.0,3.000575816258788e-06,658.76708984375,16.056095123291016,1.3033610582351685,0.9037871360778809,661.10107421875,1.0308510065078735,0.8030069470405579,1.0,1.3080678229471232e-07,718.082275390625,15.94022274017334,1.9550631046295166,1.1606311798095703,722.4591064453125,0.9919237494468689,0.853270411491394
1.0,1.3445425111058285e-06,655.42138671875,16.00956916809082,1.2683566808700562,0.8946098685264587,657.6669921875,0.9774304032325745,0.781273365020752,1.0,3.912437485098508e-09,743.4671020507812,15.609076499938965,1.1619493961334229,0.8519994020462036,747.62158203125,1.5034397840499878,1.0153412818908691
1.0,3.018499228346627e-06,655.59765625,16.006454467773438,1.2404192686080933,0.8837750554084778,657.7899780273438,0.9521089792251587,0.772214412689209,1.0,2.1692422857988447e-10,736.0570068359375,15.605337142944336,0.9482393860816956,0.8296064138412476,739.0686645507812,0.5858964920043945,0.5789847373962402
1.0,3.5974794627691153e-06,652.8806762695312,15.985318183898926,1.253359079360962,0.8948614001274109,655.0712890625,0.9371041655540466,0.7645627856254578,1.0,5.361014743243686e-08,708.0513305664062,15.826918601989746,0.9532371759414673,0.8346174955368042,711.0783081054688,0.6704298257827759,0.6168943643569946
1.0,4.795983272742887e-07,650.7520141601562,15.967473983764648,1.2192820310592651,0.8817076086997986,652.8815307617188,0.9104053378105164,0.7505587339401245,1.0,4.207938886224838e-09,752.3336181640625,15.725692749023438,1.0307122468948364,0.8371101021766663,755.5018920898438,0.6288414597511292,0.604745090007782
1.0,1.8614732653077226e-06,646.555908203125,15.958710670471191,1.2414062023162842,0.8872718214988708,648.693603515625,0.8961762189865112,0.7442074418067932,1.0,6.949153430468868e-08,776.3803100585938,15.762945175170898,1.2117787599563599,0.8545294404029846,780.8909912109375,1.7955669164657593,1.1389493942260742
1.0,3.0563478503609076e-06,647.2599487304688,15.931459426879883,1.1884299516677856,0.8709912896156311,649.3102416992188,0.8621564507484436,0.731796383857727,1.0,9.519424359893947e-09,705.7567138671875,16.112974166870117,1.003110408782959,0.8531032204627991,709.1068725585938,0.9982329607009888,0.7739981412887573
