binary_output_accuracy,binary_output_loss,loss,magnitude_output_loss,magnitude_output_mae,val_binary_output_accuracy,val_binary_output_loss,val_loss,val_magnitude_output_loss,val_magnitude_output_mae
0.9359616041183472,0.13374528288841248,1.8101599216461182,1.6679922342300415,0.9706436991691589,1.0,0.0015543161425739527,1.9794756174087524,1.9514100551605225,1.212190866470337
1.0,0.0020392609294503927,0.8030768632888794,0.797650933265686,0.7062395811080933,1.0,0.00020386153482832015,2.2917511463165283,2.2610673904418945,1.3330508470535278
1.0,0.000707508996129036,0.7470864057540894,0.7437981963157654,0.6773226261138916,1.0,6.520908937091008e-05,2.0515522956848145,2.02195405960083,1.2451311349868774
1.0,0.00038151719490997493,0.7261594533920288,0.722682535648346,0.6701744794845581,1.0,7.721104338997975e-05,1.87922203540802,1.8533436059951782,1.176116943359375
1.0,0.00031578147900290787,0.6893721222877502,0.686143159866333,0.653003454208374,1.0,4.3737742089433596e-05,2.095522165298462,2.0678935050964355,1.264019250869751
1.0,0.00024523926549591124,0.6851399540901184,0.6831070780754089,0.6516480445861816,1.0,2.4777284124866128e-05,1.638579249382019,1.6132898330688477,1.0779110193252563
1.0,0.00018512406677473336,0.6742027401924133,0.6718528270721436,0.6472601890563965,1.0,2.5154213290079497e-05,1.7685097455978394,1.7459160089492798,1.131705403327942
1.0,0.00015795424405951053,0.6645342707633972,0.6612797379493713,0.6409340500831604,1.0,8.347039511136245e-06,1.437795877456665,1.4181398153305054,0.9897624850273132
1.0,0.00011847679706988856,0.6561821699142456,0.6535913348197937,0.6360683441162109,1.0,1.9418401279835962e-05,1.5197645425796509,1.4984233379364014,1.02511465549469
1.0,0.00021569499222096056,0.6627495288848877,0.6598811745643616,0.6410535573959351,1.0,3.0075188988121226e-05,1.9229763746261597,1.8977224826812744,1.194211483001709
1.0,0.00015748968871776015,0.6612570285797119,0.6592722535133362,0.6392220258712769,1.0,1.2538929695438128e-05,2.02078914642334,1.9923126697540283,1.2343859672546387
1.0,0.00013922614743933082,0.6597231030464172,0.6574134826660156,0.6363839507102966,1.0,8.646157766634133e-06,1.5025182962417603,1.4810397624969482,1.0179848670959473
1.0,0.00015672006702516228,0.6527305841445923,0.6503099203109741,0.6348426342010498,1.0,8.359071216545999e-06,1.852807641029358,1.8265689611434937,1.1691333055496216
1.0,0.00014622740854974836,0.6480087041854858,0.6459999084472656,0.6311452388763428,1.0,7.0916903496254236e-06,1.7924343347549438,1.7657305002212524,1.1444305181503296
1.0,0.00015739335503894836,0.6424391269683838,0.6406375765800476,0.6316965818405151,1.0,9.674257853475865e-06,1.8749804496765137,1.8493833541870117,1.176727294921875
1.0,0.00013423291966319084,0.6358718872070312,0.6337512731552124,0.6263617277145386,1.0,7.558704055554699e-06,1.3981823921203613,1.3775722980499268,0.973684549331665
1.0,0.0001243712322320789,0.6408408284187317,0.6387951970100403,0.6286066770553589,1.0,7.426607680827146e-06,1.7458224296569824,1.7203449010849,1.125961184501648
1.0,0.00014094838115852326,0.6424525380134583,0.6401131749153137,0.6282338500022888,1.0,1.2947782579431077e-06,1.1505708694458008,1.133773684501648,0.8599356412887573
1.0,0.00019913280266337097,0.6423853039741516,0.6390814781188965,0.6282315850257874,1.0,1.330786199105205e-05,1.5865815877914429,1.563330888748169,1.0556720495224
1.0,0.00013604818377643824,0.6344497799873352,0.6316648125648499,0.6265262961387634,1.0,4.193028416921152e-06,1.3879551887512207,1.3669408559799194,0.969298243522644
1.0,0.00010258068505208939,0.6358439922332764,0.6337385177612305,0.6264104247093201,1.0,6.526627203129465e-06,1.5335361957550049,1.5121002197265625,1.0328168869018555
1.0,0.00012212019646540284,0.6277154088020325,0.6258665919303894,0.6235664486885071,1.0,2.932579491243814e-06,1.2328652143478394,1.2141612768173218,0.89664626121521
1.0,0.00016307544137816876,0.6281726360321045,0.6260007619857788,0.624549150466919,1.0,5.088669695396675e-06,1.717142939567566,1.6914005279541016,1.1105313301086426
1.0,0.0001489180140197277,0.6363791227340698,0.6345992088317871,0.6269078254699707,1.0,7.201254447863903e-06,1.337390661239624,1.319156527519226,0.9454615116119385
1.0,0.00017431106243748218,0.6294488310813904,0.6275049448013306,0.6223885416984558,1.0,6.849230885563884e-06,1.3788241147994995,1.3569929599761963,0.9643522500991821
1.0,0.0001515284093329683,0.6199163794517517,0.6177010536193848,0.6188400983810425,1.0,3.1765280255058315e-06,1.3569484949111938,1.3378897905349731,0.9563771486282349
1.0,0.0002980891440529376,0.6241324543952942,0.6213824152946472,0.6232069730758667,1.0,6.112409664638108e-06,1.3724702596664429,1.3521465063095093,0.9613434672355652
1.0,0.00019937934121116996,0.6212437748908997,0.6186333298683167,0.6199073195457458,1.0,5.75102467337274e-06,1.2893612384796143,1.2697612047195435,0.9253310561180115
