binary_output_accuracy,binary_output_loss,loss,magnitude_output_loss,magnitude_output_mae,val_binary_output_accuracy,val_binary_output_loss,val_loss,val_magnitude_output_loss,val_magnitude_output_mae
1.0,4.9671827582642436e-05,0.6094454526901245,0.6095865964889526,0.6106786727905273,1.0,2.067942605349371e-12,1.5054185390472412,1.5056476593017578,1.0248113870620728
1.0,3.543105412973091e-05,0.6080275774002075,0.6081972122192383,0.6106806397438049,1.0,4.929976999551444e-12,1.5569125413894653,1.557011365890503,1.0475871562957764
1.0,3.084144555032253e-05,0.6028677225112915,0.6030301451683044,0.6085717082023621,1.0,4.697134903253186e-10,1.5924328565597534,1.592751383781433,1.061133623123169
1.0,6.72450551064685e-06,0.5947742462158203,0.5949050784111023,0.6041452288627625,1.0,6.108380468106134e-11,1.463889241218567,1.4641573429107666,1.0035762786865234
1.0,2.9536200599977747e-05,0.5889178514480591,0.5890355706214905,0.6015990972518921,1.0,4.451493562868461e-15,0.5803353190422058,0.5796499848365784,0.6116989850997925
1.0,3.108234523097053e-05,0.5853273868560791,0.5854555368423462,0.5998498797416687,1.0,6.735203367247422e-11,1.4917082786560059,1.4919207096099854,1.017344355583191
1.0,1.774757583916653e-05,0.5799935460090637,0.5801731944084167,0.5986942648887634,1.0,4.082677529382295e-10,1.150171160697937,1.1504381895065308,0.857300877571106
1.0,1.5217528016364668e-05,0.5716071128845215,0.5716999769210815,0.5930999517440796,1.0,1.2059284777363177e-12,0.928754985332489,0.929074227809906,0.7504075169563293
1.0,1.7891359675559215e-05,0.559790313243866,0.5598948001861572,0.5873275399208069,1.0,4.213988713530625e-09,1.3622219562530518,1.362865686416626,0.9581639170646667
1.0,3.249884321121499e-05,0.5485773682594299,0.5486573576927185,0.5804657340049744,1.0,3.525761768045227e-13,0.883945107460022,0.8842543363571167,0.7221025824546814
1.0,1.3821090760757215e-05,0.5336088538169861,0.5336737036705017,0.5742872953414917,1.0,2.994865744287978e-10,1.0355159044265747,1.0355055332183838,0.8030625581741333
1.0,1.5150426406762563e-05,0.5231620669364929,0.5232317447662354,0.5691640377044678,1.0,2.4186677105575427e-09,1.2834887504577637,1.283158302307129,0.9222357869148254
1.0,1.1358831216057297e-05,0.517021119594574,0.517062246799469,0.5662950277328491,1.0,7.32177339590745e-12,0.7673755884170532,0.7669744491577148,0.6667975783348083
1.0,1.1251769137743395e-05,0.5002491474151611,0.5002589821815491,0.5566284656524658,1.0,1.856722241233566e-12,0.9005851149559021,0.9000964760780334,0.7348448634147644
1.0,8.777452421782073e-06,0.5029875636100769,0.5030335783958435,0.5587763786315918,1.0,4.005283327224163e-10,1.0908565521240234,1.0906733274459839,0.8288711309432983
1.0,6.5250023908447474e-06,0.49300310015678406,0.4929914176464081,0.5568700432777405,1.0,1.8276521962512504e-10,1.027741551399231,1.0272016525268555,0.8030911684036255
1.0,2.3982775019248948e-06,0.4774273633956909,0.4774628281593323,0.5442482233047485,1.0,5.679828873894621e-08,1.1248725652694702,1.1250931024551392,0.8482415676116943
1.0,3.5211194244766375e-06,0.4651830792427063,0.4651571214199066,0.5411889553070068,1.0,1.0985981191424798e-07,1.0819225311279297,1.0816936492919922,0.8289588093757629
1.0,2.0413178845046787e-06,0.4578285813331604,0.4578292667865753,0.5357900857925415,1.0,2.2866306181867913e-08,0.9071702361106873,0.9071440100669861,0.7429930567741394
1.0,2.0082684386579785e-06,0.4405894875526428,0.4405694603919983,0.5248415470123291,1.0,1.2908483171258922e-08,0.946605920791626,0.947057843208313,0.7624523639678955
